Timestamp,User ID,Processing Time (ms)
2025-04-05 14:36:49.440808,130,0.167
2025-04-05 14:36:49.443616,139,43.571
2025-04-05 14:36:49.445170,143,0.57
2025-04-05 14:36:49.447288,74,3.53
2025-04-05 14:36:49.455114,144,0.068
2025-04-05 14:36:49.456317,158,0.087
2025-04-05 14:36:49.457692,161,0.074
2025-04-05 14:36:49.459384,155,0.236
2025-04-05 14:36:49.460588,154,13.808
2025-04-05 14:36:49.463593,133,0.087
2025-04-05 14:36:49.470379,149,0.645
2025-04-05 14:36:49.475415,163,0.083
2025-04-05 14:36:49.490022,166,0.079
2025-04-05 14:36:49.500291,80,0.136
2025-04-05 14:36:49.502717,52,0.104
2025-04-05 14:36:49.518428,156,1.056
2025-04-05 14:36:49.521799,137,77.901
2025-04-05 14:36:49.526210,164,1.068
2025-04-05 14:36:49.533859,140,0.377
2025-04-05 14:36:49.536380,148,24.428
2025-04-05 14:36:49.538648,171,0.325
2025-04-05 14:36:49.541427,141,0.075
2025-04-05 14:36:49.543700,151,0.077
2025-04-05 14:36:49.544749,142,5.26
2025-04-05 14:36:49.546209,138,83.467
2025-04-05 14:36:49.550364,145,27.055
2025-04-05 14:36:49.556871,172,0.08
2025-04-05 14:36:49.558970,162,79.304
2025-04-05 14:36:49.566001,165,0.725
2025-04-05 14:36:49.567572,167,0.088
2025-04-05 14:36:49.574103,178,0.197
2025-04-05 14:36:49.578279,365,0.109
2025-04-05 14:36:49.579002,378,0.53
2025-04-05 14:36:49.584875,187,1.159
2025-04-05 14:36:49.600926,175,0.091
2025-04-05 14:36:49.611027,176,0.89
2025-04-05 14:36:49.623183,103,28.263
2025-04-05 14:36:49.623372,349,111.261
2025-04-05 14:36:49.624036,363,92.203
2025-04-05 14:36:49.625255,202,0.123
2025-04-05 14:36:49.625437,170,75.358
2025-04-05 14:36:49.625622,177,1.253
2025-04-05 14:36:49.625785,181,47.859
2025-04-05 14:36:49.625961,183,67.866
2025-04-05 14:36:49.626139,213,0.136
2025-04-05 14:36:49.626303,204,0.14
2025-04-05 14:36:49.626455,200,0.125
2025-04-05 14:36:49.626623,206,0.107
2025-04-05 14:36:49.626764,192,0.837
2025-04-05 14:36:49.626933,195,0.534
2025-04-05 14:36:49.627082,185,0.123
2025-04-05 14:36:49.627245,208,3.735
2025-04-05 14:36:49.627409,205,0.107
2025-04-05 14:36:49.627561,186,33.59
2025-04-05 14:36:49.627718,180,66.254
2025-04-05 14:36:49.630633,201,0.119
2025-04-05 14:36:49.630950,168,1.74
2025-04-05 14:36:49.631925,368,98.289
2025-04-05 14:36:49.636963,214,0.09
2025-04-05 14:36:49.637333,189,0.928
2025-04-05 14:36:49.637863,193,0.154
2025-04-05 14:36:49.638107,211,0.094
2025-04-05 14:36:49.638293,198,0.094
2025-04-05 14:36:49.638458,203,0.787
2025-04-05 14:36:49.638680,212,0.155
2025-04-05 14:36:49.638996,207,0.099
2025-04-05 14:36:49.639184,182,2.076
2025-04-05 14:36:49.639388,197,0.082
2025-04-05 14:36:49.639554,184,1.327
2025-04-05 14:36:49.639723,209,1.589
2025-04-05 14:36:49.639985,191,0.186
2025-04-05 14:36:49.640189,179,1.4
2025-04-05 14:36:49.640369,188,0.13
2025-04-05 14:36:49.640598,210,3.254
2025-04-05 14:36:49.640765,215,0.087
2025-04-05 14:36:49.640921,223,0.112
2025-04-05 14:36:49.641064,224,0.09
2025-04-05 14:36:49.641294,235,0.322
2025-04-05 14:36:49.641511,233,0.271
2025-04-05 14:36:49.641689,217,0.243
2025-04-05 14:36:49.641859,239,0.084
2025-04-05 14:36:49.642103,222,0.126
2025-04-05 14:36:49.642275,230,0.1
2025-04-05 14:36:49.642435,250,0.094
2025-04-05 14:36:49.642548,243,0.566
2025-04-05 14:36:49.642660,218,54.914
2025-04-05 14:36:49.642818,249,0.101
2025-04-05 14:36:49.642997,229,0.131
2025-04-05 14:36:49.643149,226,0.128
2025-04-05 14:36:49.643281,236,0.118
2025-04-05 14:36:49.643422,227,0.103
2025-04-05 14:36:49.643544,228,0.155
2025-04-05 14:36:49.643710,221,0.558
2025-04-05 14:36:49.643880,216,0.101
2025-04-05 14:36:49.644197,244,0.091
2025-04-05 14:36:49.644330,247,1.868
2025-04-05 14:36:49.644447,219,44.173
2025-04-05 14:36:49.644572,225,0.385
2025-04-05 14:36:49.644674,238,0.25
2025-04-05 14:36:49.644794,252,0.155
2025-04-05 14:36:49.644937,251,0.063
2025-04-05 14:36:49.645061,234,50.975
2025-04-05 14:36:49.645224,241,0.18
2025-04-05 14:36:49.645315,220,0.092
2025-04-05 14:36:49.645420,246,0.068
2025-04-05 14:36:49.645552,248,1.552
2025-04-05 14:36:49.645712,254,0.079
2025-04-05 14:36:49.645890,240,0.776
2025-04-05 14:36:49.646058,237,48.913
2025-04-05 14:36:49.646253,258,0.085
2025-04-05 14:36:49.646470,242,27.803
2025-04-05 14:36:49.646604,245,0.163
2025-04-05 14:36:49.646784,253,0.809
2025-04-05 14:36:49.646899,232,40.192
2025-04-05 14:36:49.647040,231,1.235
2025-04-05 14:36:49.647200,257,0.075
2025-04-05 14:36:49.647309,266,0.092
2025-04-05 14:36:49.647398,289,0.108
2025-04-05 14:36:49.647553,284,0.454
2025-04-05 14:36:49.647666,278,18.903
2025-04-05 14:36:49.647832,277,27.601
2025-04-05 14:36:49.648082,296,5.102
2025-04-05 14:36:49.648240,286,1.402
2025-04-05 14:36:49.648400,265,43.951
2025-04-05 14:36:49.648522,263,48.516
2025-04-05 14:36:49.648668,260,54.091
2025-04-05 14:36:49.648768,264,47.682
2025-04-05 14:36:49.648845,293,0.093
2025-04-05 14:36:49.648954,262,0.152
2025-04-05 14:36:49.649068,270,40.186
2025-04-05 14:36:49.649146,157,0.089
2025-04-05 14:36:49.649227,298,0.545
2025-04-05 14:36:49.649526,256,0.275
2025-04-05 14:36:49.649591,255,0.081
2025-04-05 14:36:49.649656,301,11.171
2025-04-05 14:36:49.649721,303,1.129
2025-04-05 14:36:49.649792,259,64.898
2025-04-05 14:36:49.649856,271,0.091
2025-04-05 14:36:49.649910,280,0.241
2025-04-05 14:36:49.650026,261,3.059
2025-04-05 14:36:49.650125,272,0.099
2025-04-05 14:36:49.650187,276,54.751
2025-04-05 14:36:49.650287,279,8.32
2025-04-05 14:36:49.650403,282,0.112
2025-04-05 14:36:49.650481,287,27.184
2025-04-05 14:36:49.650584,295,0.304
2025-04-05 14:36:49.650690,305,0.075
2025-04-05 14:36:49.650787,275,0.248
2025-04-05 14:36:49.650894,283,0.078
2025-04-05 14:36:49.650996,269,72.497
2025-04-05 14:36:49.651082,299,0.082
2025-04-05 14:36:49.651213,290,0.489
2025-04-05 14:36:49.651358,268,71.411
2025-04-05 14:36:49.651490,285,0.233
2025-04-05 14:36:49.651630,294,25.899
2025-04-05 14:36:49.651740,267,75.183
2025-04-05 14:36:49.651809,307,0.075
2025-04-05 14:36:49.651887,291,0.385
2025-04-05 14:36:49.651957,274,66.393
2025-04-05 14:36:49.652036,297,0.067
2025-04-05 14:36:49.652110,292,0.092
2025-04-05 14:36:49.652159,281,61.728
2025-04-05 14:36:49.652270,311,0.08
2025-04-05 14:36:49.652415,273,49.882
2025-04-05 14:36:49.652529,300,23.667
2025-04-05 14:36:49.652612,313,0.081
2025-04-05 14:36:49.652744,317,0.093
2025-04-05 14:36:49.652857,318,32.696
2025-04-05 14:36:49.652970,330,21.332
2025-04-05 14:36:49.653116,336,0.096
2025-04-05 14:36:49.653247,338,0.145
2025-04-05 14:36:49.653354,346,0.081
2025-04-05 14:36:49.653513,306,55.465
2025-04-05 14:36:49.653678,337,13.473
2025-04-05 14:36:49.653836,339,16.175
2025-04-05 14:36:49.653969,309,0.507
2025-04-05 14:36:49.654075,319,1.236
2025-04-05 14:36:49.654235,302,0.126
2025-04-05 14:36:49.654358,304,0.078
2025-04-05 14:36:49.654465,351,0.149
2025-04-05 14:36:49.654590,315,0.275
2025-04-05 14:36:49.654697,324,0.118
2025-04-05 14:36:49.654796,331,1.379
2025-04-05 14:36:49.654972,334,1.158
2025-04-05 14:36:49.655125,328,47.264
2025-04-05 14:36:49.655249,320,5.121
2025-04-05 14:36:49.655379,312,0.558
2025-04-05 14:36:49.655543,316,67.613
2025-04-05 14:36:49.655763,322,0.101
2025-04-05 14:36:49.655945,326,0.31
2025-04-05 14:36:49.656063,340,0.156
2025-04-05 14:36:49.656158,325,0.089
2025-04-05 14:36:49.656265,310,0.084
2025-04-05 14:36:49.656409,350,0.086
2025-04-05 14:36:49.656528,354,0.475
2025-04-05 14:36:49.656617,329,0.13
2025-04-05 14:36:49.656710,341,0.067
2025-04-05 14:36:49.656796,314,78.966
2025-04-05 14:36:49.656895,347,0.071
2025-04-05 14:36:49.656969,308,0.254
2025-04-05 14:36:49.657106,335,0.072
2025-04-05 14:36:49.657235,333,0.066
2025-04-05 14:36:49.657307,358,2.635
2025-04-05 14:36:49.657374,344,0.149
2025-04-05 14:36:49.657437,321,3.117
2025-04-05 14:36:49.657500,348,0.076
2025-04-05 14:36:49.657574,323,0.097
2025-04-05 14:36:49.657681,357,11.494
2025-04-05 14:36:49.657797,359,0.086
2025-04-05 14:36:49.657969,352,29.649
2025-04-05 14:36:49.658072,332,68.073
2025-04-05 14:36:49.658216,361,0.079
2025-04-05 14:36:49.658316,356,65.603
2025-04-05 14:36:49.658458,174,44.721
2025-04-05 14:36:49.658600,394,0.375
2025-04-05 14:36:49.658714,173,0.152
2025-04-05 14:36:49.658972,385,19.383
2025-04-05 14:36:49.659302,371,0.226
2025-04-05 14:36:49.659401,386,0.186
2025-04-05 14:36:49.659487,380,0.168
2025-04-05 14:36:49.659568,362,47.338
2025-04-05 14:36:49.659638,374,21.715
2025-04-05 14:36:49.659704,387,0.115
2025-04-05 14:36:49.659764,367,53.757
2025-04-05 14:36:49.659829,389,21.136
2025-04-05 14:36:49.659901,343,107.13
2025-04-05 14:36:49.660037,393,0.13
2025-04-05 14:36:49.660195,375,78.83
2025-04-05 14:36:49.660298,360,77.189
2025-04-05 14:36:49.660393,342,111.329
2025-04-05 14:36:49.660474,382,72.912
2025-04-05 14:36:49.660627,190,0.13
2025-04-05 14:36:49.660896,196,37.508
2025-04-05 14:36:49.661059,199,0.787
2025-04-05 14:36:49.661671,379,37.975
2025-04-05 14:36:49.661794,353,112.766
2025-04-05 14:36:49.661900,370,30.865
2025-04-05 14:36:49.662013,345,111.244
2025-04-05 14:36:49.662115,395,0.454
2025-04-05 14:36:49.662263,391,1.329
2025-04-05 14:36:49.670537,373,80.619
2025-04-05 14:36:49.673784,390,64.827
2025-04-05 14:36:49.675418,388,74.976
2025-04-05 14:36:49.675662,399,64.653
2025-04-05 14:36:49.688146,383,79.177
2025-04-05 14:36:49.688400,355,184.085
2025-04-05 14:36:49.688564,372,93.299
2025-04-05 14:36:49.688662,327,183.921
2025-04-05 14:36:49.688812,384,92.771
2025-04-05 14:36:49.688918,364,92.037
2025-04-05 14:36:49.694588,376,3.289
2025-04-05 14:36:49.695416,397,14.163
2025-04-05 14:36:49.709482,366,0.08
2025-04-05 14:36:49.711503,369,1.801
2025-04-05 14:36:49.712345,377,1.674
2025-04-05 14:36:49.714704,381,1.772
2025-04-05 14:36:49.715833,392,0.864
2025-04-05 14:36:49.716872,396,0.118
2025-04-05 14:36:49.717608,398,0.071
2025-04-05 14:36:54.754443,1,0.193
2025-04-05 14:36:54.761877,0,0.177
2025-04-05 14:36:54.769978,3,0.148
2025-04-05 14:36:54.784645,5,0.504
2025-04-05 14:36:54.795817,2,0.28
2025-04-05 14:36:54.805852,6,0.212
2025-04-05 14:36:54.821109,7,1.604
2025-04-05 14:36:54.827709,4,1.921
2025-04-05 14:36:54.829897,8,0.507
2025-04-05 14:36:54.832834,9,0.146
2025-04-05 14:36:54.835540,10,0.252
2025-04-05 14:36:54.837503,12,0.765
2025-04-05 14:36:54.839168,14,0.177
2025-04-05 14:36:54.842521,13,25.679
2025-04-05 14:36:54.843966,18,0.158
2025-04-05 14:36:54.847345,11,0.388
2025-04-05 14:36:54.854702,19,0.096
2025-04-05 14:36:54.860309,17,0.069
2025-04-05 14:36:54.865736,38,0.107
2025-04-05 14:36:54.873935,29,0.135
2025-04-05 14:36:54.882587,16,0.112
2025-04-05 14:36:54.884676,44,0.121
2025-04-05 14:36:54.885824,22,0.104
2025-04-05 14:36:54.886392,40,0.136
2025-04-05 14:36:54.887959,15,0.079
2025-04-05 14:36:54.890084,35,17.987
2025-04-05 14:36:54.891169,48,0.103
2025-04-05 14:36:54.895833,20,0.085
2025-04-05 14:36:54.900182,52,1.883
2025-04-05 14:36:54.906071,21,0.496
2025-04-05 14:36:54.907304,55,0.067
2025-04-05 14:36:54.912927,36,0.072
2025-04-05 14:36:54.917685,30,0.903
2025-04-05 14:36:54.921897,37,0.081
2025-04-05 14:36:54.925532,41,0.529
2025-04-05 14:36:54.928073,42,0.111
2025-04-05 14:36:54.929373,25,0.435
2025-04-05 14:36:54.930934,51,0.067
2025-04-05 14:36:54.934823,56,0.095
2025-04-05 14:36:54.936391,61,0.092
2025-04-05 14:36:54.940593,31,11.626
2025-04-05 14:36:54.943606,49,0.079
2025-04-05 14:36:54.946679,58,0.077
2025-04-05 14:36:54.950182,26,11.95
2025-04-05 14:36:54.955825,64,0.073
2025-04-05 14:36:54.957457,54,0.08
2025-04-05 14:36:54.959314,27,68.934
2025-04-05 14:36:54.961194,23,0.451
2025-04-05 14:36:54.963535,24,0.08
2025-04-05 14:36:54.966919,45,1.077
2025-04-05 14:36:54.971022,34,0.086
2025-04-05 14:36:54.976732,43,0.636
2025-04-05 14:36:54.978837,98,0.096
2025-04-05 14:36:54.979836,62,0.149
2025-04-05 14:36:54.982812,33,0.089
2025-04-05 14:36:54.985527,53,0.197
2025-04-05 14:36:54.992598,66,0.08
2025-04-05 14:36:54.997801,50,0.79
2025-04-05 14:36:54.999994,57,0.116
2025-04-05 14:36:55.008657,46,0.887
2025-04-05 14:36:55.010655,32,0.864
2025-04-05 14:36:55.013627,47,0.079
2025-04-05 14:36:55.021871,39,0.082
2025-04-05 14:36:55.028063,59,0.075
2025-04-05 14:36:55.030877,71,0.127
2025-04-05 14:36:55.041240,60,0.094
2025-04-05 14:36:55.046041,67,0.091
2025-04-05 14:36:55.046758,78,0.069
2025-04-05 14:36:55.049179,68,0.603
2025-04-05 14:36:55.053772,85,0.112
2025-04-05 14:36:55.058933,87,0.354
2025-04-05 14:36:55.060330,93,0.074
2025-04-05 14:36:55.065142,92,4.399
2025-04-05 14:36:55.067555,102,0.084
2025-04-05 14:36:55.070898,96,0.289
2025-04-05 14:36:55.076626,99,0.081
2025-04-05 14:36:55.085123,69,60.801
2025-04-05 14:36:55.102040,28,0.205
2025-04-05 14:36:55.106007,72,46.19
2025-04-05 14:36:55.112324,97,0.071
2025-04-05 14:36:55.119463,63,0.38
2025-04-05 14:36:55.129477,90,0.092
2025-04-05 14:36:55.131128,94,11.669
2025-04-05 14:36:55.135449,101,0.128
2025-04-05 14:36:55.143947,65,0.333
2025-04-05 14:36:55.148351,75,0.065
2025-04-05 14:36:55.149780,79,0.069
2025-04-05 14:36:55.153409,106,0.078
2025-04-05 14:36:55.157267,110,0.089
2025-04-05 14:36:55.159622,114,0.066
2025-04-05 14:36:55.165013,82,0.105
2025-04-05 14:36:55.173571,70,0.066
2025-04-05 14:36:55.176715,108,0.439
2025-04-05 14:36:55.179839,104,0.116
2025-04-05 14:36:55.184924,74,78.288
2025-04-05 14:36:55.186083,88,56.846
2025-04-05 14:36:55.186372,73,0.091
2025-04-05 14:36:55.190191,84,0.136
2025-04-05 14:36:55.192558,80,0.084
2025-04-05 14:36:55.194017,89,0.186
2025-04-05 14:36:55.199432,107,0.375
2025-04-05 14:36:55.203088,95,0.084
2025-04-05 14:36:55.205653,123,0.084
2025-04-05 14:36:55.210582,105,0.121
2025-04-05 14:36:55.211603,81,0.371
2025-04-05 14:36:55.219786,77,77.417
2025-04-05 14:36:55.227681,76,0.076
2025-04-05 14:36:55.228010,91,0.917
2025-04-05 14:36:55.229344,103,0.078
2025-04-05 14:36:55.234822,116,0.075
2025-04-05 14:36:55.242119,100,0.134
2025-04-05 14:36:55.243613,83,0.067
2025-04-05 14:36:55.250036,86,0.069
2025-04-05 14:36:55.256274,119,0.07
2025-04-05 14:36:55.259383,120,0.071
2025-04-05 14:36:55.263153,111,0.074
2025-04-05 14:36:55.268352,109,63.071
2025-04-05 14:36:55.275681,112,0.447
2025-04-05 14:36:55.279137,122,0.076
2025-04-05 14:36:55.291447,147,0.089
2025-04-05 14:36:55.297753,135,0.339
2025-04-05 14:36:55.307438,138,18.997
2025-04-05 14:36:55.315776,140,0.119
2025-04-05 14:36:55.319041,247,0.109
2025-04-05 14:36:55.321998,125,0.075
2025-04-05 14:36:55.330046,113,0.281
2025-04-05 14:36:55.333933,128,0.079
2025-04-05 14:36:55.335569,134,0.159
2025-04-05 14:36:55.344723,137,0.235
2025-04-05 14:36:55.349101,115,77.398
2025-04-05 14:36:55.355597,145,0.104
2025-04-05 14:36:55.358341,118,0.818
2025-04-05 14:36:55.361624,143,0.077
2025-04-05 14:36:55.364775,148,0.116
2025-04-05 14:36:55.367297,154,0.082
2025-04-05 14:36:55.367536,127,0.087
2025-04-05 14:36:55.369770,162,0.077
2025-04-05 14:36:55.374215,160,0.191
2025-04-05 14:36:55.384758,141,0.073
2025-04-05 14:36:55.386505,136,0.118
2025-04-05 14:36:55.393455,159,0.122
2025-04-05 14:36:55.396379,124,0.079
2025-04-05 14:36:55.399879,155,0.085
2025-04-05 14:36:55.401938,121,75.396
2025-04-05 14:36:55.402369,129,59.87
2025-04-05 14:36:55.405924,126,74.113
2025-04-05 14:36:55.413428,130,0.577
2025-04-05 14:36:55.417669,131,0.099
2025-04-05 14:36:55.426817,152,0.058
2025-04-05 14:36:55.431171,168,0.08
2025-04-05 14:36:55.431700,153,0.147
2025-04-05 14:36:55.434237,132,0.382
2025-04-05 14:36:55.442112,165,0.165
2025-04-05 14:36:55.445610,139,0.094
2025-04-05 14:36:55.450024,166,0.19
2025-04-05 14:36:55.455195,146,0.521
2025-04-05 14:36:55.458474,156,0.072
2025-04-05 14:36:55.460972,149,1.107
2025-04-05 14:36:55.465773,133,0.081
2025-04-05 14:36:55.468010,158,0.081
2025-04-05 14:36:55.470096,150,0.075
2025-04-05 14:36:55.477244,171,1.827
2025-04-05 14:36:55.488380,142,0.839
2025-04-05 14:36:55.489824,169,0.066
2025-04-05 14:36:55.497653,180,0.091
2025-04-05 14:36:55.503691,157,0.081
2025-04-05 14:36:55.512552,151,0.118
2025-04-05 14:36:55.515128,175,2.254
2025-04-05 14:36:55.517467,161,0.094
2025-04-05 14:36:55.521144,393,0.088
2025-04-05 14:36:55.523143,144,0.266
2025-04-05 14:36:55.530987,167,0.561
2025-04-05 14:36:55.535198,177,0.371
2025-04-05 14:36:55.536486,164,0.406
2025-04-05 14:36:55.542366,186,0.091
2025-04-05 14:36:55.547069,172,43.867
2025-04-05 14:36:55.551217,199,0.076
2025-04-05 14:36:55.559526,173,0.12
2025-04-05 14:36:55.561180,176,0.09
2025-04-05 14:36:55.569145,174,0.082
2025-04-05 14:36:55.575606,197,0.068
2025-04-05 14:36:55.585445,182,0.102
2025-04-05 14:36:55.598667,193,0.067
2025-04-05 14:36:55.603908,178,1.059
2025-04-05 14:36:55.606877,207,0.075
2025-04-05 14:36:55.607330,209,0.07
2025-04-05 14:36:55.623148,179,0.085
2025-04-05 14:36:55.627542,181,0.388
2025-04-05 14:36:55.630271,170,0.086
2025-04-05 14:36:55.632559,211,0.08
2025-04-05 14:36:55.634897,201,0.333
2025-04-05 14:36:55.642306,200,0.102
2025-04-05 14:36:55.644688,188,0.144
2025-04-05 14:36:55.646580,212,0.07
2025-04-05 14:36:55.648521,208,0.543
2025-04-05 14:36:55.650058,202,19.029
2025-04-05 14:36:55.662603,192,0.698
2025-04-05 14:36:55.665673,206,0.468
2025-04-05 14:36:55.668248,189,0.467
2025-04-05 14:36:55.681488,213,0.08
2025-04-05 14:36:55.689438,215,0.084
2025-04-05 14:36:55.693571,198,0.239
2025-04-05 14:36:55.696827,183,61.582
2025-04-05 14:36:55.738603,194,55.472
2025-04-05 14:36:55.744190,203,43.079
2025-04-05 14:36:55.750004,220,0.069
2025-04-05 14:36:55.758670,205,0.096
2025-04-05 14:36:55.764334,217,0.079
2025-04-05 14:36:55.766561,191,0.082
2025-04-05 14:36:55.766843,185,0.518
2025-04-05 14:36:55.766957,204,0.105
2025-04-05 14:36:55.767111,214,0.134
2025-04-05 14:36:55.767212,184,49.138
2025-04-05 14:36:55.767312,218,2.471
2025-04-05 14:36:55.767567,187,0.594
2025-04-05 14:36:55.767835,196,0.69
2025-04-05 14:36:55.767992,221,1.199
2025-04-05 14:36:55.768144,227,0.331
2025-04-05 14:36:55.768299,195,0.099
2025-04-05 14:36:55.768492,229,0.128
2025-04-05 14:36:55.768651,190,0.089
2025-04-05 14:36:55.768871,210,0.084
2025-04-05 14:36:55.769066,225,0.394
2025-04-05 14:36:55.769212,236,0.082
2025-04-05 14:36:55.769376,216,42.407
2025-04-05 14:36:55.769496,219,0.211
2025-04-05 14:36:55.769624,223,0.082
2025-04-05 14:36:55.769810,233,0.079
2025-04-05 14:36:55.770008,252,0.068
2025-04-05 14:36:55.771221,238,0.073
2025-04-05 14:36:55.771407,232,0.077
2025-04-05 14:36:55.771576,245,0.079
2025-04-05 14:36:55.771722,226,0.89
2025-04-05 14:36:55.771870,251,0.08
2025-04-05 14:36:55.772056,246,0.077
2025-04-05 14:36:55.772226,230,0.392
2025-04-05 14:36:55.772384,250,0.073
2025-04-05 14:36:55.772515,231,0.173
2025-04-05 14:36:55.772633,244,0.688
2025-04-05 14:36:55.772751,256,0.101
2025-04-05 14:36:55.772951,224,67.181
2025-04-05 14:36:55.773058,228,0.085
2025-04-05 14:36:55.773235,235,0.079
2025-04-05 14:36:55.773415,222,0.533
2025-04-05 14:36:55.773529,240,0.368
2025-04-05 14:36:55.773625,262,0.065
2025-04-05 14:36:55.773681,239,0.076
2025-04-05 14:36:55.773754,253,33.39
2025-04-05 14:36:55.773824,258,0.063
2025-04-05 14:36:55.773925,268,0.079
2025-04-05 14:36:55.774062,255,0.071
2025-04-05 14:36:55.774158,267,0.078
2025-04-05 14:36:55.774321,271,0.08
2025-04-05 14:36:55.774420,260,0.149
2025-04-05 14:36:55.774512,248,48.824
2025-04-05 14:36:55.774632,259,11.644
2025-04-05 14:36:55.774756,269,0.085
2025-04-05 14:36:55.774858,263,0.249
2025-04-05 14:36:55.775023,272,0.09
2025-04-05 14:36:55.775142,257,41.03
2025-04-05 14:36:55.775242,266,0.084
2025-04-05 14:36:55.775422,243,2.316
2025-04-05 14:36:55.775575,273,0.082
2025-04-05 14:36:55.775684,234,80.646
2025-04-05 14:36:55.775788,261,27.894
2025-04-05 14:36:55.775962,117,0.573
2025-04-05 14:36:55.776716,264,0.153
2025-04-05 14:36:55.776827,280,0.081
2025-04-05 14:36:55.777027,249,0.077
2025-04-05 14:36:55.777589,242,0.238
2025-04-05 14:36:55.777714,276,0.105
2025-04-05 14:36:55.777989,241,75.337
2025-04-05 14:36:55.778829,285,0.083
2025-04-05 14:36:55.779051,237,81.377
2025-04-05 14:36:55.779213,265,0.136
2025-04-05 14:36:55.779559,490,0.084
2025-04-05 14:36:55.780827,277,0.067
2025-04-05 14:36:55.781644,254,1.019
2025-04-05 14:36:55.782881,292,0.087
2025-04-05 14:36:55.783164,275,43.281
2025-04-05 14:36:55.783368,274,0.074
2025-04-05 14:36:55.783525,305,0.39
2025-04-05 14:36:55.783674,278,0.148
2025-04-05 14:36:55.783838,300,0.185
2025-04-05 14:36:55.784155,290,0.358
2025-04-05 14:36:55.784351,311,0.077
2025-04-05 14:36:55.784508,302,13.605
2025-04-05 14:36:55.784624,270,0.079
2025-04-05 14:36:55.784800,304,23.072
2025-04-05 14:36:55.784994,307,19.565
2025-04-05 14:36:55.785160,286,0.164
2025-04-05 14:36:55.785319,322,0.08
2025-04-05 14:36:55.785470,279,0.102
2025-04-05 14:36:55.785675,310,0.084
2025-04-05 14:36:55.785810,283,0.075
2025-04-05 14:36:55.785957,299,0.353
2025-04-05 14:36:55.786081,316,0.069
2025-04-05 14:36:55.786191,317,9.827
2025-04-05 14:36:55.786343,282,0.093
2025-04-05 14:36:55.786472,312,0.073
2025-04-05 14:36:55.786647,318,0.457
2025-04-05 14:36:55.786787,313,0.155
2025-04-05 14:36:55.786917,281,0.081
2025-04-05 14:36:55.787075,303,0.188
2025-04-05 14:36:55.787199,297,0.084
2025-04-05 14:36:55.787342,314,0.074
2025-04-05 14:36:55.787444,321,0.068
2025-04-05 14:36:55.787564,324,0.367
2025-04-05 14:36:55.787691,327,0.084
2025-04-05 14:36:55.787820,288,0.376
2025-04-05 14:36:55.787956,284,76.601
2025-04-05 14:36:55.788097,320,0.074
2025-04-05 14:36:55.788230,306,0.089
2025-04-05 14:36:55.788364,293,67.734
2025-04-05 14:36:55.788495,329,0.08
2025-04-05 14:36:55.788626,287,0.089
2025-04-05 14:36:55.788759,291,0.431
2025-04-05 14:36:55.788885,319,0.1
2025-04-05 14:36:55.789023,309,0.331
2025-04-05 14:36:55.789152,330,0.076
2025-04-05 14:36:55.789321,326,0.083
2025-04-05 14:36:55.789634,298,0.079
2025-04-05 14:36:55.789752,294,0.245
2025-04-05 14:36:55.789903,295,0.07
2025-04-05 14:36:55.790136,328,0.212
2025-04-05 14:36:55.790258,296,2.15
2025-04-05 14:36:55.790358,315,0.066
2025-04-05 14:36:55.790491,323,0.079
2025-04-05 14:36:55.790635,336,0.067
2025-04-05 14:36:55.790754,308,0.07
2025-04-05 14:36:55.792970,301,0.881
2025-04-05 14:36:55.793167,335,0.065
2025-04-05 14:36:55.793322,332,47.299
2025-04-05 14:36:55.793481,348,13.601
2025-04-05 14:36:55.794222,340,0.108
2025-04-05 14:36:55.794512,339,27.598
2025-04-05 14:36:55.794677,333,0.544
2025-04-05 14:36:55.794803,345,0.093
2025-04-05 14:36:55.794954,361,0.092
2025-04-05 14:36:55.796255,363,0.113
2025-04-05 14:36:55.796489,349,0.183
2025-04-05 14:36:55.796606,347,30.168
2025-04-05 14:36:55.796774,346,33.745
2025-04-05 14:36:55.796964,351,0.468
2025-04-05 14:36:55.797050,334,60.87
2025-04-05 14:36:55.797199,350,2.218
2025-04-05 14:36:55.797367,364,0.448
2025-04-05 14:36:55.797510,338,0.076
2025-04-05 14:36:55.797666,355,0.634
2025-04-05 14:36:55.797795,331,69.891
2025-04-05 14:36:55.797888,365,0.077
2025-04-05 14:36:55.798026,325,83.097
2025-04-05 14:36:55.798151,360,0.2
2025-04-05 14:36:55.798259,337,0.4
2025-04-05 14:36:55.798401,358,0.092
2025-04-05 14:36:55.798539,367,0.091
2025-04-05 14:36:55.798640,362,0.099
2025-04-05 14:36:55.798744,372,0.135
2025-04-05 14:36:55.798882,377,0.097
2025-04-05 14:36:55.798979,357,0.093
2025-04-05 14:36:55.799118,343,0.076
2025-04-05 14:36:55.799228,366,0.081
2025-04-05 14:36:55.799304,369,0.086
2025-04-05 14:36:55.799401,375,0.119
2025-04-05 14:36:55.799532,342,0.084
2025-04-05 14:36:55.799689,354,0.385
2025-04-05 14:36:55.799834,344,0.158
2025-04-05 14:36:55.799979,379,0.067
2025-04-05 14:36:55.800095,352,59.736
2025-04-05 14:36:55.800186,353,29.138
2025-04-05 14:36:55.800309,370,0.072
2025-04-05 14:36:55.800437,341,29.415
2025-04-05 14:36:55.800531,356,0.253
2025-04-05 14:36:55.800614,383,0.135
2025-04-05 14:36:55.800741,359,0.149
2025-04-05 14:36:55.800843,368,0.069
